pair_id,source_attribute_id,target_attribute_id,source_label,target_label,source_category,target_category,source_subcategory,target_subcategory,embedding_similarity,lexical_similarity,evidence_support,retrieval_relation_hint,retrieval_status,candidate_source,step4_relation_hint,step4_score,pre_llm_pair_score,relation_type,merge_decision,direction,llm_confidence,rationale,final_merge_confidence,llm_provider,llm_model
pair_attr_demographics_and_population_age__attr_demographics_and_population_age__ae6f098c6cbf,attr_demographics_and_population__age_of_ninth_person_in_household_screening_if_applicab__7915bdd856,attr_demographics_and_population__age_of_second_person_in_household_screening_if_applica__1e135e417e,age of ninth person in household screening (if applicable),age of second person in household screening (if applicable),Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8518,0.9231,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_duplicate,0.9231,0.8557,not_related,keep_separate,none,0.9,Age of different persons; distinct attributes.,0.8699,openai,gpt-4.1-mini
pair_attr_demographics_and_population_rac__attr_demographics_and_population_sex__0a46a41fa316,attr_demographics_and_population__race_of_murder_victim_3rd_closest_to_r__7a51d00a92,attr_demographics_and_population__sex_of_murder_victim_3rd_closest_to_r__00e013c24c,race of murder victim 3rd closest to r,sex of murder victim 3rd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8468,0.9333,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_duplicate,0.9333,0.8555,not_related,keep_separate,none,0.9,Race vs sex of murder victim; distinct demographic variables.,0.87,openai,gpt-4.1-mini
pair_attr_demographics_and_population_is__attr_demographics_and_population_is__3471811a1695,attr_demographics_and_population__is_5th_person_staying_somewhere_else_now__75ebe92a3e,attr_demographics_and_population__is_8th_person_staying_somewhere_else_now__2bed7ab549,is 5th person staying somewhere else now?,is 8th person staying somewhere else now?,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8276,0.9756,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_duplicate,0.9756,0.8555,not_related,keep_separate,none,0.9,Whether different persons are staying somewhere else; distinct attributes.,0.8706,openai,gpt-4.1-mini
pair_attr_social_identity_relationship_r__attr_social_identity_relationship_r__c7456a8ff940,attr_social_identity_relationship__r_relation_to_r_5th_child__5c84c4f4e4,attr_social_identity_relationship__r_relation_to_r_6th_child__3122403354,r relation to r 5th child,r relation to r 6th child,"Social Identity, Relationships & Community","Social Identity, Relationships & Community",social identity relationships and community,social identity relationships and community,0.9252,0.96,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.8553,not_related,keep_separate,none,0.9,Relation to different children; distinct attributes.,0.8975,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_age__f1d7b5b6b162,attr_demographics_and_population__age_of_fifth_person_in_household_screening_if_applicab__404df451b2,attr_demographics_and_population__age_of_twelfth_person_in_household_screening_if_applic__4cf09ff683,age of fifth person in household screening (if applicable),age of twelfth person in household screening (if applicable),Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8392,0.9492,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_duplicate,0.9492,0.8553,not_related,keep_separate,none,0.9,Age of different persons; distinct attributes.,0.8701,openai,gpt-4.1-mini
pair_attr_demographics_and_population_is__attr_demographics_and_population_is__f15ffc0cd326,attr_demographics_and_population__is_2nd_person_staying_somewhere_else_now__39fe02c204,attr_demographics_and_population__is_6th_person_staying_somewhere_else_now__b47ba4fbe3,is 2nd person staying somewhere else now?,is 6th person staying somewhere else now?,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8493,0.9268,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_duplicate,0.9268,0.8552,not_related,keep_separate,none,0.9,Whether different persons are staying somewhere else; distinct attributes.,0.8698,openai,gpt-4.1-mini
pair_attr_demographics_and_population_is__attr_demographics_and_population_is__8253effc8327,attr_demographics_and_population__is_3rd_person_staying_somewhere_else_now__cfc75052e5,attr_demographics_and_population__is_5th_person_staying_somewhere_else_now__75ebe92a3e,is 3rd person staying somewhere else now?,is 5th person staying somewhere else now?,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8485,0.9268,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_duplicate,0.9268,0.8548,not_related,keep_separate,none,0.9,Whether different persons are staying somewhere else; distinct attributes.,0.8695,openai,gpt-4.1-mini
pair_attr_demographics_and_population_wha__attr_demographics_and_population_wha__cb80b38aa615,attr_demographics_and_population__what_is_friend_2s_race__99c897f735,attr_demographics_and_population__what_is_friend_3s_race__65f1e809bf,what is friend 2s race,what is friend 3s race,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8359,0.9545,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_duplicate,0.9545,0.8548,not_related,keep_separate,none,0.9,Race of different friends; distinct attributes.,0.8699,openai,gpt-4.1-mini
pair_attr_demographics_and_population_wha__attr_demographics_and_population_wha__15d81eb844fb,attr_demographics_and_population__what_is_friend_3s_race__65f1e809bf,attr_demographics_and_population__what_is_friend_4s_race__81b3f42429,what is friend 3s race,what is friend 4s race,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8352,0.9545,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_duplicate,0.9545,0.8544,not_related,keep_separate,none,0.9,Race of different friends; distinct attributes.,0.8697,openai,gpt-4.1-mini
pair_attr_demographics_and_population_reg__attr_demographics_and_population_sex__ee08b4152435,attr_demographics_and_population__region_of_aids_victim_2nd_closest_to_r__9120221b37,attr_demographics_and_population__sex_of_aids_victim_2nd_closest_to_r__ca16d15e8e,region of aids victim 2nd closest to r,sex of aids victim 2nd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8579,0.9041,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_related_or_correlated,0.6667,0.8543,not_related,keep_separate,none,0.9,Region vs sex of aids victim; distinct demographic variables.,0.8689,openai,gpt-4.1-mini
pair_attr_demographics_and_population_rac__attr_demographics_and_population_sex__56222de870ac,attr_demographics_and_population__race_of_murder_victim_2nd_closest_to_r__18138528fe,attr_demographics_and_population__sex_of_murder_victim_2nd_closest_to_r__a72ecf19ed,race of murder victim 2nd closest to r,sex of murder victim 2nd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8421,0.9333,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_duplicate,0.9333,0.8529,not_related,keep_separate,none,0.95,"Race and sex of murder victim are distinct demographic attributes, not duplicates or aliases.",0.8911,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_rac__28d6c0effb23,attr_demographics_and_population__age_of_murder_victim_closest_to_r__87365589fe,attr_demographics_and_population__race_of_murder_victim_closest_to_r__b43512e170,age of murder victim closest to r,race of murder victim closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8301,0.9552,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_duplicate,0.9552,0.8518,not_related,keep_separate,none,0.95,Age vs race of murder victim are distinct demographic attributes.,0.8907,openai,gpt-4.1-mini
pair_attr_demographics_and_population_rac__attr_demographics_and_population_sex__d27f034479c5,attr_demographics_and_population__race_of_murder_victim_closest_to_r__b43512e170,attr_demographics_and_population__sex_of_murder_victim_closest_to_r__ad31527af7,race of murder victim closest to r,sex of murder victim closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8423,0.9254,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_duplicate,0.9254,0.851,not_related,keep_separate,none,0.95,Race and sex of murder victim closest to r are distinct demographic attributes.,0.8899,openai,gpt-4.1-mini
pair_attr_demographics_and_population_reg__attr_demographics_and_population_sex__4312da970895,attr_demographics_and_population__region_of_murder_victim_3rd_closest_to_r__e34fa1cd01,attr_demographics_and_population__sex_of_murder_victim_3rd_closest_to_r__00e013c24c,region of murder victim 3rd closest to r,sex of murder victim 3rd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8358,0.9091,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_related_or_correlated,0.6667,0.8434,not_related,keep_separate,none,0.95,"Region and sex of murder victim are distinct demographic variables, not hierarchical or aliases.",0.8855,openai,gpt-4.1-mini
pair_attr_worldview_beliefs_and_attitu_ch__attr_worldview_beliefs_and_attitu_ch__d5bb2a9cce8d,attr_worldview_beliefs_and_attitu__church_group4_meets_in_this_area__64cb025b53,attr_worldview_beliefs_and_attitu__church_group6_meets_in_this_area__6e9e379e1a,church group4 meets in this area,church group6 meets in this area,"Worldview, Beliefs & Attitudes","Worldview, Beliefs & Attitudes",religiosity and spiritual beliefs,religiosity and spiritual beliefs,0.8767,0.9688,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.8308,not_related,keep_separate,none,0.9,"Attributes refer to different church groups meeting in the area, distinct entities, not the same construct.",0.8843,openai,gpt-4.1-mini
pair_attr_demographics_and_population_oth__attr_demographics_and_population_oth__76617d35ab54,attr_demographics_and_population__other_languages_at_home_selected_choice_none_other_tha__5fbcc4d9de,attr_demographics_and_population__other_languages_at_home_selected_choice_spanish__3a8b1aca56,Other languages at home - Selected Choice - None other than English,Other languages at home - Selected Choice - Spanish,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.894,0.8305,0.5108,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_related_or_correlated,0.75,0.8259,not_related,keep_separate,none,0.95,"Attributes represent different language choices at home, mutually exclusive categories, not measuring the same construct.",0.8714,openai,gpt-4.1-mini
pair_attr_demographics_and_population_oth__attr_demographics_and_population_oth__c4d48a0e9384,attr_demographics_and_population__other_languages_at_home_selected_choice_italian__41735167a4,attr_demographics_and_population__other_languages_at_home_selected_choice_vietnamese__d87feb16c5,Other languages at home - Selected Choice - Italian,Other languages at home - Selected Choice - Vietnamese,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8632,0.8952,0.5108,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_related_or_correlated,0.75,0.8252,not_related,keep_separate,none,0.95,Different language choices at home; mutually exclusive categories.,0.8718,openai,gpt-4.1-mini
pair_attr_demographics_and_population_cho__attr_demographics_and_population_cho__9a8622008264,attr_demographics_and_population__choose_one_or_more_races_that_you_consider_yourself_to__17b768637d,attr_demographics_and_population__choose_one_or_more_races_that_you_consider_yourself_to__f598ed8d7c,Choose one or more races that you consider yourself to be - Asian,Choose one or more races that you consider yourself to be - White or Caucasian,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8542,0.9091,0.5108,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_related_or_correlated,0.8,0.8237,not_related,keep_separate,none,0.95,Different race categories; mutually exclusive.,0.8712,openai,gpt-4.1-mini
pair_attr_demographics_and_population_oth__attr_demographics_and_population_oth__3439e72a3786,attr_demographics_and_population__other_languages_at_home_selected_choice_german__606719b8a4,attr_demographics_and_population__other_languages_at_home_selected_choice_none_other_tha__5fbcc4d9de,Other languages at home - Selected Choice - German,Other languages at home - Selected Choice - None other than English,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8911,0.8205,0.5108,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_related_or_correlated,0.75,0.8219,not_related,keep_separate,none,0.95,Different language choices at home; mutually exclusive.,0.869,openai,gpt-4.1-mini
pair_attr_demographics_and_population_sel__attr_demographics_and_population_sel__77ee4f1690a0,attr_demographics_and_population__select_your_age__9a226cd74e,attr_demographics_and_population__select_your_gender__9e7f65d082,Select Your Age,Select Your Gender,Demographics & Population Grounding,Demographics & Population Grounding,demographic information,demographic information,0.8745,0.8485,0.5108,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_related_or_correlated,0.75,0.8197,not_related,keep_separate,none,0.95,Age and Gender are distinct demographic variables.,0.8682,openai,gpt-4.1-mini
pair_attr_values_goals_and_motivations_hi__attr_worldview_beliefs_and_attitu_hi__7ddecfce86cd,attr_values_goals_and_motivations__highest_priority_for_america__8a9662e4e6,attr_worldview_beliefs_and_attitu__highest_priority_for_america__4de8d37bba,highest priority for america,highest priority for america,"Values, Goals & Motivations","Worldview, Beliefs & Attitudes",values goals and motivations,worldview beliefs and attitudes,0.8373,1.0,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.8169,not_related,keep_separate,none,0.85,Same label but different categories; likely different constructs despite lexical match.,0.8546,openai,gpt-4.1-mini
pair_attr_behavioral_patterns_and_pref_sp__attr_behavioral_patterns_and_pref_sp__19a89afa3296,attr_behavioral_patterns_and_pref__sport_baseball__f675b864c7,attr_behavioral_patterns_and_pref__sport_basketball__177fe0c9cc,Sport: Baseball,Sport: Basketball,Behavioral Patterns & Preferences,Behavioral Patterns & Preferences,behavioral patterns and preferences,behavioral patterns and preferences,0.8227,0.9375,0.5108,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_duplicate,0.9375,0.8135,not_related,keep_separate,none,0.95,"Different sports (baseball vs basketball) represent distinct preferences, not duplicates.",0.866,openai,gpt-4.1-mini
pair_attr_domain_specific_overlays_tool_r__attr_domain_specific_overlays_tool_s__250b5b13d7fe,attr_domain_specific_overlays__tool_r__89a8695750,attr_domain_specific_overlays__tool_sas__57edd65387,Tool: R,Tool: SAS,Domain-Specific Overlays,Domain-Specific Overlays,uncategorized candidate,uncategorized candidate,0.7644,1.0,0.5108,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_broader_narrower,1.0,0.797,not_related,keep_separate,none,0.95,"Experience with R and SAS are distinct tools, not duplicates.",0.8579,openai,gpt-4.1-mini
pair_attr_demographics_and_population_imp__attr_demographics_and_population_rac__2c377bda81d1,attr_demographics_and_population__importance_of_race_relations_issues_to_r__eff2e47319,attr_demographics_and_population__race_of_respondent__2a5586a690,importance of race relations issues to r,race of respondent,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.7051,1.0,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_broader_narrower,1.0,0.7942,not_related,keep_separate,none,0.95,Importance of race relations issues and race of respondent are distinct constructs.,0.86,openai,gpt-4.1-mini
pair_attr_life_context_and_constraints_pe__attr_life_context_and_constraints_pe__2dc6baabbc43,attr_life_context_and_constraints__person_1_is_r_s_sibling__6c4a74e5cf,attr_life_context_and_constraints__person_1_is_r_s_spouse__ed29e1bf3e,person #1 is r's sibling,person #1 is r's spouse,Life Context & Constraints,Life Context & Constraints,life context and constraints,life context and constraints,0.8782,0.766,0.7973,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7941,not_related,keep_separate,none,0.9,Person #1 being sibling vs spouse are mutually exclusive and distinct.,0.8631,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_sex__ddd1f4933243,attr_demographics_and_population__age_of_aids_victim_2nd_closest_to_r__fe0477e5ca,attr_demographics_and_population__sex_of_aids_victim_closest_to_r__d9cf438094,age of aids victim 2nd closest to r,sex of aids victim closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8488,0.8788,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.793,not_related,keep_separate,none,0.95,Age of aids victim vs sex of aids victim are distinct demographic attributes.,0.8849,openai,gpt-4.1-mini
pair_attr_domain_specific_overlays_music__attr_domain_specific_overlays_music__11636d9df9d6,attr_domain_specific_overlays__music_hip_hop__1f33b3e324,attr_domain_specific_overlays__music_r_and_b__111d79973e,Music: Hip-hop,Music: R&B,Domain-Specific Overlays,Domain-Specific Overlays,uncategorized candidate,uncategorized candidate,0.7557,1.0,0.5108,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_broader_narrower,1.0,0.7923,not_related,keep_separate,none,0.95,"Different music genres representing distinct tastes, not the same construct.",0.8553,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_rac__08e889bd24ce,attr_demographics_and_population__age_of_aids_victim_2nd_closest_to_r__fe0477e5ca,attr_demographics_and_population__race_of_aids_victim_closest_to_r__dc04551e7a,age of aids victim 2nd closest to r,race of aids victim closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8398,0.8955,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7922,not_related,keep_separate,none,0.95,"Age and race are different demographic constructs, not hierarchical or duplicates.",0.8847,openai,gpt-4.1-mini
pair_attr_demographics_and_population_rac__attr_demographics_and_population_wha__93625e928405,attr_demographics_and_population__race_of_respondent__2a5586a690,attr_demographics_and_population__what_if_relative_married_other_race__426b9646b2,race of respondent,what if relative married other race,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.7007,1.0,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_broader_narrower,1.0,0.7918,not_related,keep_separate,none,0.95,Race of respondent vs hypothetical relative marrying other race are distinct constructs.,0.8587,openai,gpt-4.1-mini
pair_attr_demographics_and_population_obj__attr_demographics_and_population_rac__03bf31c73683,attr_demographics_and_population__object_to_opp_race_home_for_dinner__ec8f85dc0c,attr_demographics_and_population__race_of_respondent__2a5586a690,object to opp. race home for dinner,race of respondent,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.6997,1.0,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_broader_narrower,1.0,0.7912,not_related,keep_separate,none,0.95,Objecting to opposite race home for dinner vs race of respondent are distinct constructs.,0.8584,openai,gpt-4.1-mini
pair_attr_demographics_and_population_pro__attr_demographics_and_population_rac__f56189ad46b3,attr_demographics_and_population__proportion_of_same_race_as_r_among_all_acquaintances__d4a57f818e,attr_demographics_and_population__race_of_respondent__2a5586a690,proportion of same race as r among all acquaintances,race of respondent,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.698,1.0,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_broader_narrower,1.0,0.7903,not_related,keep_separate,none,0.95,Proportion of same race among acquaintances vs race of respondent are distinct.,0.8578,openai,gpt-4.1-mini
pair_attr_domain_specific_overlays_number__attr_domain_specific_overlays_number__37889b4406fc,attr_domain_specific_overlays__number_of_karen_r_is_acquainted_with__f6b02acde6,attr_domain_specific_overlays__number_of_keith_r_is_acquainted_with__eb90bf925c,number of karen r is acquainted with,number of keith r is acquainted with,Domain-Specific Overlays,Domain-Specific Overlays,uncategorized candidate,uncategorized candidate,0.8264,0.9167,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7901,not_related,keep_separate,none,0.95,"Attributes measure number of acquaintances of different persons (Karen R vs Keith R), distinct constructs.",0.8839,openai,gpt-4.1-mini
pair_attr_demographics_and_population_rac__attr_demographics_and_population_reg__7e7281c6562a,attr_demographics_and_population__race_of_murder_victim_closest_to_r__b43512e170,attr_demographics_and_population__region_of_murder_victim_closest_to_r__2c19fa226f,race of murder victim closest to r,region of murder victim closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8249,0.9143,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7887,not_related,keep_separate,none,0.9,Race vs region of murder victim; distinct constructs.,0.8606,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_rac__491df243cb3f,attr_demographics_and_population__age_of_aids_victim_3rd_closest_to_r__04c376a0b3,attr_demographics_and_population__race_of_aids_victim_closest_to_r__dc04551e7a,age of aids victim 3rd closest to r,race of aids victim closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8329,0.8955,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7884,not_related,keep_separate,none,0.9,Age vs race of AIDS victim; distinct constructs.,0.8601,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_reg__50d89de48581,attr_demographics_and_population__age_of_murder_victim_closest_to_r__87365589fe,attr_demographics_and_population__region_of_murder_victim_closest_to_r__2c19fa226f,age of murder victim closest to r,region of murder victim closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8307,0.8986,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7879,not_related,keep_separate,none,0.9,Age vs region of murder victim; distinct constructs.,0.8599,openai,gpt-4.1-mini
pair_attr_cognitive_and_capability_pro_pr__attr_cognitive_and_capability_pro_pr__9fa87344dead,attr_cognitive_and_capability_pro__programming_f__28ab3bed00,attr_cognitive_and_capability_pro__programming_objective_c__8a18ee61cf,Programming: F#,Programming: Objective-C,Cognitive & Capability Profile,Cognitive & Capability Profile,cognitive and capability profile,cognitive and capability profile,0.7421,1.0,0.5308,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_broader_narrower,1.0,0.7878,not_related,keep_separate,none,0.95,Proficiency in different programming languages are distinct skills.,0.8532,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_sex__1ff0721245ff,attr_demographics_and_population__age_of_aids_victim_3rd_closest_to_r__04c376a0b3,attr_demographics_and_population__sex_of_aids_victim_2nd_closest_to_r__ca16d15e8e,age of aids victim 3rd closest to r,sex of aids victim 2nd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8355,0.8857,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7874,not_related,keep_separate,none,1.0,Age and sex of different individuals are unrelated attributes.,0.9044,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_rac__46175babdecb,attr_demographics_and_population__age_of_aids_victim_3rd_closest_to_r__04c376a0b3,attr_demographics_and_population__race_of_aids_victim_2nd_closest_to_r__396fd7c769,age of aids victim 3rd closest to r,race of aids victim 2nd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8284,0.9014,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7874,not_related,keep_separate,none,1.0,Age and race of different individuals are unrelated attributes.,0.9047,openai,gpt-4.1-mini
pair_attr_cognitive_and_capability_pro_pr__attr_cognitive_and_capability_pro_pr__db4f6e98a0fb,attr_cognitive_and_capability_pro__programming_f__28ab3bed00,attr_cognitive_and_capability_pro__programming_swift__688114be56,Programming: F#,Programming: Swift,Cognitive & Capability Profile,Cognitive & Capability Profile,cognitive and capability profile,cognitive and capability profile,0.74,1.0,0.5308,embedding_candidate,needs_llm_adjudication,embedding_retrieval+step4_heuristic,possible_broader_narrower,1.0,0.7866,not_related,keep_separate,none,0.95,Proficiency in different programming languages are distinct.,0.8526,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_sex__802173118f81,attr_demographics_and_population__age_of_aids_victim_2nd_closest_to_r__fe0477e5ca,attr_demographics_and_population__sex_of_aids_victim_3rd_closest_to_r__0e2993c55a,age of aids victim 2nd closest to r,sex of aids victim 3rd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8335,0.8857,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7863,not_related,keep_separate,none,1.0,Age and sex of different individuals are unrelated.,0.9038,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_sex__363abfb3a7c4,attr_demographics_and_population__age_of_aids_victim_closest_to_r__27b68c93d5,attr_demographics_and_population__sex_of_aids_victim_2nd_closest_to_r__ca16d15e8e,age of aids victim closest to r,sex of aids victim 2nd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8358,0.8788,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7858,not_related,keep_separate,symmetric,0.95,"Age and sex of different victims are distinct demographic variables, no direct relation.",0.881,openai,gpt-4.1-mini
pair_attr_demographics_and_population_reg__attr_demographics_and_population_sex__8177fc9a8a40,attr_demographics_and_population__region_of_murder_victim_closest_to_r__2c19fa226f,attr_demographics_and_population__sex_of_murder_victim_closest_to_r__ad31527af7,region of murder victim closest to r,sex of murder victim closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8258,0.8986,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7853,not_related,keep_separate,symmetric,0.95,Region vs sex of murder victim are distinct demographic variables.,0.881,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_sex__d1cdf173c528,attr_demographics_and_population__age_of_aids_victim_3rd_closest_to_r__04c376a0b3,attr_demographics_and_population__sex_of_aids_victim_closest_to_r__d9cf438094,age of aids victim 3rd closest to r,sex of aids victim closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8345,0.8788,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7851,not_related,keep_separate,symmetric,0.95,Age vs sex of different aids victims are distinct demographic variables.,0.8806,openai,gpt-4.1-mini
pair_attr_demographics_and_population_rac__attr_demographics_and_population_sex__67a15be9104c,attr_demographics_and_population__race_of_aids_victim_closest_to_r__dc04551e7a,attr_demographics_and_population__sex_of_aids_victim_3rd_closest_to_r__0e2993c55a,race of aids victim closest to r,sex of aids victim 3rd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8291,0.8657,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7788,not_related,keep_separate,none,0.9,Race of victim vs sex of victim; different constructs.,0.8545,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_sex__0be58e92acdd,attr_demographics_and_population__age_of_aids_victim_closest_to_r__27b68c93d5,attr_demographics_and_population__sex_of_aids_victim_3rd_closest_to_r__0e2993c55a,age of aids victim closest to r,sex of aids victim 3rd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8222,0.8788,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7783,not_related,keep_separate,none,0.9,Age vs sex of aids victim; different constructs.,0.8544,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_sex__1b04980c1d7e,attr_demographics_and_population__age_of_murder_victim_2nd_closest_to_r__9a62909c48,attr_demographics_and_population__sex_of_murder_victim_closest_to_r__ad31527af7,age of murder victim 2nd closest to r,sex of murder victim closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8156,0.8857,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7764,not_related,keep_separate,symmetric,0.9,Age and sex of murder victims are distinct attributes.,0.8535,openai,gpt-4.1-mini
