edge_id,source_node_id,target_node_id,relation_type,edge_status,edge_weight,confidence_score,weight_basis,reason
edge_0008634,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__the_u_s_would_be_a_better_country_if_religion_had_less__ea8206b7ed,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008635,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__to_what_extent_r_feels_insulted_if_someone_criticized__134fc48f87,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008636,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__turning_point_in_life_for_religion__3f5d68d9e0,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008637,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__volunteered_religious_past_12_month__51f97ee4ea,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008638,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__was_r_ever_confirmed_as_member_of_church__a94e233e6e,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008639,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__watch_a_religious_program_on_television_radio__29ec1f15e8,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008640,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__we_must_respect_all_religions__bb2a0f7735,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008641,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__what_is_friend_1s_religious_preference__7e9398b6c7,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008642,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__what_is_friend_2s_religious_preference__409501c9ea,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008643,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__what_is_friend_3s_religious_preference__e6cfd64346,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008644,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__what_is_friend_4s_religious_preference__59d4850dc2,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008645,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__what_is_friend_5s_religious_preference__4db0231e1e,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008646,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__what_is_your_personal_attitude_towards_members_of_the__97a1975b41,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008647,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__what_type_of_religious_events_or_meetings__5c20637908,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008648,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__what_was_father_s_religious_denomination__0bb8970d48,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008649,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__what_was_father_s_religious_preference__eec15981d4,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008650,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__what_was_mother_s_religious_denomination__f9de08a1a4,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008651,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__what_was_mother_s_religious_preference__37e01e6901,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008652,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__what_was_r_s_first_religious_preference__091b27cbd5,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008653,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__what_was_r_s_second_religious_preference__8a928dbb68,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008654,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__what_was_r_s_third_religious_preference__d3ab9f34ba,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008655,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__whenever_science_and_religion_conflict_religion_is_alw__8aa7457cee,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008656,subcat::worldview_beliefs_and_attitudes::religiosity_and_spiritual_beliefs,attr_worldview_beliefs_and_attitu__x_should_talk_to_religious_leader__fecb0ac73a,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008657,subcat::worldview_beliefs_and_attitudes::risk_attitudes,attr_worldview_beliefs_and_attitu__attitude_risk_taking__2bfd36201f,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008658,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__can_people_be_trusted__1a9bea2adb,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008659,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__can_people_be_trusted_no_volunteered_response_on_web__b029ffea9f,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008660,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__can_people_be_trusted_see_codebook__8a589a040b,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008661,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__can_people_be_trusted_with_volunteered_response_on_web__59af27048f,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008662,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__docs_can_be_trusted__088fced7f3,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008663,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__doctors_judgment_trusted__0c7878b744,contains_attribute,schema_edge,0.269,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008664,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__don_t_know_whom_to_trust__f4c639db30,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008665,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__hmo_damage_trust_btwn_doctors_and_patients__9873d0796c,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008666,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__how_many_govt_admins_can_be_trusted_to_do_what_s_best__c76cca3e30,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008667,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__how_much_do_you_trust_business_and_industry__8d71ee567f,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008668,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__how_much_do_you_trust_people_in_your_local_community__cd99872fb4,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008669,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__how_much_do_you_trust_the_news_media__91d9e78e4c,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008670,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__how_much_do_you_trust_the_u_s_congress__aeae497cf1,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008671,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__how_much_do_you_trust_university_research_centers__a3975b6a69,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008672,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__how_much_do_you_trust_your_national_government__a59102105b,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008673,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__how_much_does_r_trust_federal_government__b722073609,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008674,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__how_much_r_trusts_people_they_ve_only_met_online__33f9ff8c1c,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008675,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__how_much_trust_does_r_have_in_local_gov__f5403e0e47,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008676,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__how_much_trust_r_has_in_american_courts__39af867c4c,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008677,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__how_much_trust_r_has_in_major_private_companies_in_ame__5f41c6c887,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008678,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__how_r_trust_doc_put_health_above_costs__7d2d4a0bd1,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008679,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__i_am_trusting_of_others__b2331ad8bf,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008680,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__most_government_administrator_s_can_be_trusted__fc9191f5e8,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008681,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__most_people_can_be_trusted__f9436797de,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008682,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_asian_r_trust__ba0bb0cfc6,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008683,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_black_r_trust__673e041336,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008684,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_child_care_worker_r_trust__c74587b964,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008685,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_church_attendeer_trust__0067d2cc2e,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008686,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_cohabiting_ppl_r_trust__2ed069a7a1,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008687,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_electrician_r_trust__3aea78b97a,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008688,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_gay_r_trust__e6f6741f1c,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008689,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_hispanic_r_trust__6677d49c4b,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008690,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_janitor_r_trust__3913cba9b2,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008691,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_karen_r_trust__07fc278f3e,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008692,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_kevin_r_trust__a24e961260,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008693,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_lawyer_r_trust__0e7580e7da,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008694,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_non_church_attendeer_trust__f54f0463b1,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008695,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_police_officer_r_trust__b3b2ed3b0e,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008696,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_ppl_in_military_service_r_trust__01a5c0db44,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008697,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_ppl_in_prisonr_trust__603db544ba,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008698,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_ppl_owning_second_homer_trust__7c6af18814,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008699,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_ppl_unemployed_r_trust__591e14763b,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008700,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_shawn_r_trust__96bfe687cb,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008701,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_social_worker_r_trust__be602cb6cd,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008702,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_strong_conservativer_trust__45bc5b517e,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008703,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_strong_liberalr_trust__58c56656ca,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008704,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_of_white_r_trust__dafc4b8fca,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008705,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_ofbrenda_r_trust__0f82e48173,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008706,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_ofjose_r_trust__ce45297a76,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008707,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_ofkeith_r_trust__3035516b57,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008708,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_oflinda_r_trust__f210e693d9,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008709,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_ofmaria_r_trust__f0279cc01c,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008710,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_ofmark_r_trust__6880285045,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008711,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__number_ofrachel_r_trust__28ad1c73fa,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008712,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__only_trust_psychiatrist_prescription__bfbf98b105,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008713,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__people_can_be_trusted_or_cant_be_too_careful__bdf2e4627d,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008714,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__people_can_or_cannot_be_trusted__b1a0a6eb2d,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008715,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__people_like_x_are_just_as_trustworthy_as_anyone_else__c5b743d591,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008716,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__proportion_of_democrat_r_trust__b19ba03354,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008717,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__proportion_of_regular_church_attendee_r_trust__669373c0f7,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008718,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__proportion_of_republican_r_trust__3f7fb8ffda,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008719,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__proportion_of_same_race_as_r_among_ppl_r_trust__8bdac1b0d5,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008720,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__r_see_oneself_as_someone_who_is_generally_trusted__0a062eb4b1,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008721,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__r_trust_business_for_pollution_information__d5b2ab1f02,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008722,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__r_trust_environment_groups_for_pollution_information__9896408764,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008723,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__r_trust_govt_for_pollution_information__8294f556c5,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008724,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__r_trust_management_at_work__f24c2e18b7,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008725,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__r_trust_newspapers_for_pollution_information__443a0cdce0,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008726,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__r_trust_radio_or_tv_for_pollution_information__5d9a632976,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008727,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__r_trust_universities_for_pollution_information__311cab5669,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008728,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__there_are_only_a_few_people_r_can_trust_completely__2ad0b206b0,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008729,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__there_are_only_a_few_ppl_r_can_trust_completely__28f1e0e942,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008730,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__trust__0c6af87eb6,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008731,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__trust_in_congress_10_point_scale__26d574843e,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008732,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__trust_in_others_10_point_scale__cc1afd5ecd,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008733,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__trust_level__244bc5396a,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008734,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__trust_profs_judgments_in_assigning_reading__b574598d9a,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008735,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__trust_results_of_surveys__3052406f2e,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008736,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__trust_white_people__8da6458816,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008737,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__we_can_trust_people_in_govt__0c71d97f99,contains_attribute,schema_edge,0.269,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008738,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__we_trust_too_much_in_science__051444153a,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008739,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__would_trust_family_physician_prescription__3889e9730e,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008740,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__would_trust_my_doctor__ce6d4225bd,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008741,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__would_trust_my_family__496a44f3e9,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
